District name,Primary role,Name,First name,Last name,Gender,Party name,Email,Photo URL,Source URL,Website,Facebook,Instagram,Twitter,LinkedIn,YouTube,Office type,Address,Phone,Fax,Office type,Address,Phone,Fax,Office type,Address,Phone,Fax,Office type,Address,Phone,Fax,Office type,Address,Phone,Fax
Calgary Midnapore,MP,Stephanie Kusie,Stephanie,Kusie,,Conservative,Stephanie.Kusie@parl.gc.ca,,http://www.parl.gc.ca/Parliamentarians/en/members/Stephanie-Kusie(96367),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-2235,1 613 992-1920,constituency,"1168 - 137th Avenue South East (Main Office)

Calgary AB  T2J 6T6",1 403 225-3480,1 403 225-3504
Calgary Nose Hill,MP,Michelle Rempel,Michelle,Rempel,,Conservative,Michelle.Rempel@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/RempelMichelle_CPC.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Michelle-Rempel(71902),http://michellerempel.ca,,,https://twitter.com/MichelleRempel,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-4275,1 613 947-9475,constituency,"1318 Centre Street NE (Main Office)
Suite 201
Calgary AB  T2E 2R7",1 403 216-7777,1 403 230-4368
Calgary Rocky Ridge,MP,Pat Kelly,Pat,Kelly,,Conservative,Pat.Kelly@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/KellyPat_CPC.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Pat-Kelly(89130),http://patkellymp.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-0826,1 613 992-0845,constituency,"400 Crowfoot Crescent (Main Office)
Suite 202
Calgary AB  T3G 5H6",1 403 282-7980,1 403 282-3587
Calgary Shepard,MP,Tom Kmiec,Tom,Kmiec,,Conservative,Tom.Kmiec@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/KmiecTom_CPC.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Tom-Kmiec(89136),http://www.tomkmiecmp.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-0846,1 613 992-0883,constituency,"2784 Glenmore Trail SE (Main Office)
Suite 1220
Calgary AB  T2C 2E6",1 403 974-1285,
Calgary Signal Hill,MP,Ron Liepert,Ron,Liepert,,Conservative,Ron.Liepert@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/LiepertRon_CPC.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Ron-Liepert(89139),http://ronliepertmp.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-3066,1 613 992-3256,constituency,"8561 - 8A Avenue SW (Main Office)
Suite 2216
Calgary AB  T3H 0V5",1 403 292-6666,1 403 292-6670
Calgary Skyview,MP,Darshan Singh Kang,Darshan Singh,Kang,,Liberal,Darshan.Kang@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/KangDarshanSingh_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Darshan-Singh-Kang(89144),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 947-4487,1 613 947-4490,constituency,"2635 - 37th Avenue NE (Main Office)
Suite 140
Calgary AB  T1Y 5Z6",1 403 291-0018,1 403 291-9516
Cambridge,MP,Bryan May,Bryan,May,,Liberal,Bryan.May@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/MayBryan_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Bryan-May(71599),http://bryanmaymp.ca,,,https://twitter.com/Bryanmay17,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 996-1307,1 613 996-8340,constituency,"534 Hespeler Road (Main Office)
Suite A4
Cambridge ON  N1R 6J7",1 519 624-7440,1 519 624-3517
Cape Breton—Canso,MP,Rodger Cuzner,Rodger,Cuzner,,Liberal,rodger.cuzner@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/CuznerRodger_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Rodger-Cuzner(1804),http://rcuzner.liberal.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-6756,1 613 992-4053,constituency,"78 Commercial Street (Main Office)
Suite G and E
Dominion NS  B1G 1B4",1 902 842-9763,1 902 842-9025
Cardigan,MP,Lawrence MacAulay,Lawrence,MacAulay,,Liberal,lawrence.macaulay@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/MacAulayLawrence_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Lawrence-MacAulay(33),http://lawrencemacaulay.liberal.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-9325,1 613 995-2754,constituency,"551 Main Street (Main Office)
PO Box 1150
Montague PE  C0A 1R0",1 902 838-4139,1 902 838-3790
Cariboo—Prince George,MP,Todd Doherty,Todd,Doherty,,Conservative,Todd.Doherty@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/DohertyTodd_CPC.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Todd-Doherty(89249),http://www.todddoherty.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-6704,1 613 996-9850,constituency,"1520 - 3rd Avenue (Main Office)

Prince George BC  V2L 3G4",1 250 564-7771,1 250 564-6224
Carleton,MP,Pierre Poilievre,Pierre,Poilievre,,Conservative,pierre.poilievre@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/PoilievrePierre_CPC.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Pierre-Poilievre(25524),http://pierremp.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-2772,1 613 992-1209,constituency,"1139 Mill Street (Main Office)

Manotick ON  K4M 1A5",1 613 692-3331,1 613 692-3303
Carlton Trail—Eagle Creek,MP,Kelly Block,Kelly,Block,,Conservative,kelly.block@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/BlockKelly_CPC.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Kelly-Block(59156),http://kellyblockmp.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-1551,1 613 943-2010,constituency,"725 Centennial Drive S. (Main Office)
Unit 2-B
Martensville SK  S0K 2T0",1 306 975-4004,1 306 975-4051,constituency,"634 Main Street, Box 3400

Humboldt SK  S0K 2A0",1 306 682-1611,,constituency,"309 Main Street, Box 1808
Unit 4
Rosetown SK  S0L 2V0",1 306 882-6447,1 306 882-6443
Central Nova,MP,Sean Fraser,Sean,Fraser,,Liberal,Sean.Fraser@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/FraserSean_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Sean-Fraser(88316),http://www.seanfrasermp.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-6022,1 613 992-2337,constituency,"2A - 115 MacLean Street (Main Office)

New Glasgow NS  B2H 4M5",1 844 641-5886,1 902 752-0284,constituency,"155 Main Street
Suite 200
Antigonish NS  B2G 2B6",1 902 867-2919,1 902 735-7103
Central Okanagan—Similkameen—Nicola,MP,Dan Albas,Dan,Albas,,Conservative,Dan.Albas@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/AlbasDan_CPC.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Dan-Albas(72029),http://www.danalbas.com,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-1702,1 613 995-1154,constituency,"2562B Main Street (Main Office)

West Kelowna BC  V4T 2N5",1 800 665-8711,1 250 707-2153
Charlesbourg—Haute-Saint-Charles,MP,Pierre Paul-Hus,Pierre,Paul-Hus,,Conservative,Pierre.Paul-Hus@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/PaulHusPierre_CPC.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Pierre-Paul-Hus(71454),http://www.pierrepaul-hus.ca/en,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-8857,1 613 995-1625,constituency,"8400 Henri-Bourassa Blvd (Main Office)
Suite 204
Québec QC  G1G 4E2",1 418 624-0022,1 418 624-1095
Charleswood—St. James—Assiniboia—Headingley,MP,Doug Eyolfson,Doug,Eyolfson,,Liberal,Doug.Eyolfson@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/EyolfsonDoug_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Doug-Eyolfson(89027),http://deyolfson.liberal.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-5609,1 613 992-3199,constituency,"3092 Portage Avenue (Main Office)
Unit D
Winnipeg MB  R3K 0Y2",1 204 984-6432,1 204 984-6451
Charlottetown,MP,Sean Casey,Sean,Casey,,Liberal,Sean.Casey@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/CaseySean_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Sean-Casey(71270),http://seancasey.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 996-4714,1 613 995-7685,constituency,"75 Fitzroy Road (Main Office)
Suite 201
Charlottetown PE  C1A 1R6",1 902 566-7770,1 902 566-7780
Chatham-Kent—Leamington,MP,Dave Van Kesteren,Dave Van,Kesteren,,Conservative,dave.vankesteren@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/VanKesterenDave_CPC.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Dave-Van-Kesteren(31765),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-2612,1 613 992-1852,constituency,"15 Princess Street (Main Office)

Leamington ON  N8H 2X8",1 519 326-9655,1 519 326-2042,constituency,"48 Centre Street

Chatham ON  N7M 4W2",1 519 358-7555,1 519 358-1428
Chicoutimi—Le Fjord,MP,Denis Lemieux,Denis,Lemieux,,Liberal,Denis.Lemieux@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/LemieuxDenis_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Denis-Lemieux(88446),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-7207,1 613 992-0431,constituency,"345 Des Saguenéens Street (Main Office)
Suite 70
Chicoutimi QC  G7H 6K9",1 418 698-5648,1 418 698-5611
Chilliwack—Hope,MP,Mark Strahl,Mark,Strahl,,Conservative,Mark.Strahl@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/StrahlMark_CPC.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Mark-Strahl(71986),http://markstrahl.com,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-2940,1 613 944-9376,constituency,"7388 Vedder Road (Main Office)
Suite 102
Chilliwack BC  V2R 4E4",1 604 847-9711,1 604 847-9744
Churchill—Keewatinook Aski,MP,Niki Ashton,Niki,Ashton,,NDP,niki.ashton@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/AshtonNiki_NDP.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Niki-Ashton(36037),http://nikiashton.ndp.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-3018,1 613 996-5817,constituency,"83 Churchill Drive (Main Office)
Suite 305
Thompson MB  R8N 0L6",1 204 677-1333,1 204 677-1339,constituency,"1416 Gordon Avenue

The Pas MB  R9A 1M6",1 204 627-8716,1 204 627-8717
Châteauguay—Lacolle,MP,Brenda Shanahan,Brenda,Shanahan,,Liberal,Brenda.Shanahan@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/ShanahanBrenda_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Brenda-Shanahan(88442),http://bshanahan.liberal.ca/en,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 996-7265,1 613 996-9287,constituency,"253 D'Anjou Blvd (Main Office)

Châteauguay QC  J6J 2R4",1 450 691-7044,1 450 691-3114
Cloverdale—Langley City,MP,John Aldag,John,Aldag,,Liberal,John.Aldag@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/AldagJohn_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/John-Aldag(89258),http://johnaldagmp.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-0884,1 613 992-0898,constituency,"19211 Fraser Highway (Main Office)
Suite 105
Surrey BC  V3S 2C9",1 604 575-6595,1 604 575-6599
Coast of Bays—Central—Notre Dame,MP,Scott Simms,Scott,Simms,,Liberal,scott.simms@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/SimmsScott_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Scott-Simms(25456),http://ssimms.liberal.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 996-3935,1 613 996-7622,constituency,"70B Hardy Avenue,
P.O. Box 808 (Main Office)

Grand Falls-Windsor NL  A2A 2S8",1 709 489-8470,1 709 489-8478,constituency,"61 Elizabeth Drive

Gander NL  A1V 1G4",1 709 256-3130,1 709 256-3169
Compton—Stanstead,MP,Marie-Claude Bibeau,Marie-Claude,Bibeau,,Liberal,Marie-Claude.Bibeau@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/BibeauMarieClaude_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Marie-Claude-Bibeau(88449),http://mcbibeau.liberal.ca/en,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-2024,1 613 992-1696,constituency,"175 Queen Street (Main Office)
Suite 204
Sherbrooke QC  J1M 1K1",1 819 347-2598,1 819 347-3583
Coquitlam—Port Coquitlam,MP,Ron McKinnon,Ron,McKinnon,,Liberal,Ron.McKinnon@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/McKinnonRon_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Ron-McKinnon(59293),http://ronmckinnon.org,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-9650,1 613 992-9868,constituency,"3278 Westwood Street (Main Office)
Suite 101
Port Coquitlam BC  V3C 3L8",1 604 927-1080,1 604 927-1084
Courtenay—Alberni,MP,Gord Johns,Gord,Johns,,NDP,Gord.Johns@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/JohnsGord_NDP.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Gord-Johns(89263),http://gordjohns.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-0903,1 613 992-0913,constituency,"1209 East Island (Main Office)
Suite 12A
Parksville BC  V9P 1R5",1 250 947-2140,1 250 947-2144
Cowichan—Malahat—Langford,MP,Alistair MacGregor,Alistair,MacGregor,,NDP,Alistair.MacGregor@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/MacGregorAlistair_NDP.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Alistair-MacGregor(89269),http://alistairmacgregor.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 943-2180,1 613 993-5577,constituency,"126 Ingram Street (Main Office)
Suite 101
Duncan BC  V9L 1P1",1 250 746-4896,1 250 746-2354,constituency,"3202B Happy Valley Rd

Langford BC  V9C 2V8",1 866 609-9998,
Cumberland—Colchester,MP,Bill Casey,Bill,Casey,,Liberal,Bill.Casey@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/CaseyBill_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Bill-Casey(51),http://billcasey.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-3366,1 613 992-7220,constituency,"5 Ratchford Street (Main Office)
Suite 116
Amherst NS  B4H 1X2",1 902 667-8679,1 902 667-0742,constituency,"40 Inglis Place

Truro NS  B2N 4B4",1 902 895-2863,1 902 895-9544
Cypress Hills—Grasslands,MP,David Anderson,David,Anderson,,Conservative,david.anderson@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/AndersonDavid_CPC.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/David-Anderson(1795),http://davidanderson.ca,,,https://twitter.com/DavidAndersonSK,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-0657,1 613 992-5508,constituency,"240 Central Avenue North (Main Office)
Suite 2
Swift Current SK  S9H 0L2",1 306 778-4480,1 306 778-6981
Dartmouth—Cole Harbour,MP,Darren Fisher,Darren,Fisher,,Liberal,Darren.Fisher@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/FisherDarren_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Darren-Fisher(88323),http://darrenfisher.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-9378,1 613 995-9379,constituency,"82 Tacoma Drive (Main Office)
Suite 200
Dartmouth NS  B2W 3E5",1 902 462-6453,1 902 462-6493
Dauphin—Swan River—Neepawa,MP,Robert Sopuck,Robert,Sopuck,,Conservative,robert.sopuck@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/SopuckRobert_CPC.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Robert-Sopuck(69488),http://robertsopuck.ca,,,https://twitter.com/RobertSopuck,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-3176,1 613 992-0930,constituency,"1450 Main Street S (Main Office)
Suite 4C
Dauphin MB  R7N 3H4",1 204 622-4659,1 204 622-4654,constituency,"9 Provincial Road 354
Unit A
Onanole MB  R0J 1N0",1 204 848-7000,1 204 848-7004
Davenport,MP,Julie Dzerowicz,Julie,Dzerowicz,,Liberal,Julie.Dzerowicz@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/DzerowiczJulie_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Julie-Dzerowicz(88721),http://jdzerowicz.liberal.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-2576,1 613 995-8202,constituency,"1202 Bloor Street West (Main Office)

Toronto ON  M6H 1N2",1 416 654-8048,1 416 654-5083
Delta,MP,Carla Qualtrough,Carla,Qualtrough,,Liberal,Carla.Qualtrough@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/QualtroughCarla_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Carla-Qualtrough(89272),http://carlaqualtroughmp.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-2957,1 613 992-3192,constituency,"7511 - 120th Street (Main Office)
Suite 104
Delta BC  V4C 0C1",1 778 593-4007,1 778 593-4008
Desnethé—Missinippi—Churchill River,MP,Georgina Jolibois,Georgina,Jolibois,,NDP,Georgina.Jolibois@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/JoliboisGeorgina_NDP.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Georgina-Jolibois(89065),http://georginajolibois.ndp.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-8321,1 613 995-7697,constituency,"23 La Loche Avenue (Main Office)
Suite 117
La Loche SK  S0M 1G0",1 306 822-2289,1 306 822-2362,constituency,"207 La Ronge Avenue
Suite 5
La Ronge SK  S0J 1L0",1 306 425-2643,1 306 425-2677,constituency,"308 Lavoie Street
Lot 2 Block 1
Beauval SK  S0M 0G0",1 877 396-5637,,constituency,"132 Centre Street
Suite C
Meadow Lake SK  S9X 1L4",1 844 365-9664,
Don Valley East,MP,Yasmin Ratansi,Yasmin,Ratansi,,Liberal,Yasmin.Ratansi@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/RatansiYasmin_LIB.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Yasmin-Ratansi(25449),http://yratansi.liberal.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-0919,1 613 992-0945,constituency,"220 Duncan Mill Road (Main Office)
Suite 309
Toronto ON  M3B 3J5",1 416 443-0343,1 416 443-1393
Don Valley North,MP,Geng Tan,Geng,Tan,,Liberal,Geng.Tan@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/TanGeng_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Geng-Tan(88726),http://gtan.liberal.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-4988,1 613 995-1686,constituency,"442 McNicoll Avenue (Main Office)

Toronto ON  M2H 2E1",1 416 443-0623,1 416 443-9819
Don Valley West,MP,Robert Oliphant,Robert,Oliphant,,Liberal,Rob.Oliphant@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/OliphantRobert_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Robert-Oliphant(58858),http://roboliphantmp.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-2855,1 613 995-1635,constituency,"1670 Bayview Avenue (Main Office)
Suite 310
Toronto ON  M4G 3C2",1 416 467-7275,1 416 467-8550
Dorval—Lachine—LaSalle,MP,Anju Dhillon,Anju,Dhillon,,Liberal,Anju.Dhillon@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/DhillonAnju_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Anju-Dhillon(88453),http://anjudhillon.com/en,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-2251,1 613 996-1481,constituency,"735 Notre-Dame Street (Main Office)

Lachine QC  H8S 2B5",1 514 639-4497,1 514 639-7407
Drummond,MP,François Choquette,François,Choquette,,NDP,Francois.Choquette@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/ChoquetteFrançois_NDP.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Francois-Choquette(35351),http://francoischoquette.ndp.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 947-4550,1 613 947-4551,constituency,"150 Marchand Street (Main Office)
Suite 100
Drummondville QC  J2C 4N1",1 819 477-3611,1 819 477-7116
Dufferin—Caledon,MP,David Tilson,David,Tilson,,Conservative,david.tilson@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/TilsonDavid_CPC.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/David-Tilson(25461),http://davidtilson.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-7813,1 613 992-9789,constituency,"229 Broadway (Main Office)
Suite 2
Orangeville ON  L9W 1K4",1 519 941-1832,1 519 941-8660,constituency,"12596 Regional Road 50

Bolton ON  L7E 1T6",1 905 857-6080,1 905 857-5570
Durham,MP,Erin O'Toole,Erin,O'Toole,,Conservative,Erin.OToole@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/OTooleErin_CPC.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Erin-OToole(72773),http://www.erinotoolemp.ca,,,https://twitter.com/ErinOTooleMP,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-2792,1 613 992-2794,constituency,"54 King Street East (Main Office)
Suite 103
Bowmanville ON  L1C 1N3",1 905 697-1699,1 905 697-1678
Edmonton Centre,MP,Randy Boissonnault,Randy,Boissonnault,,Liberal,Randy.Boissonnault@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/BoissonnaultRandy_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Randy-Boissonnault(89147),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-4524,1 613 943-0044,constituency,"10235 - 124 Street (Main Office)
Suite 103
Edmonton AB  T5N 1P9",1 780 442-1888,1 780 442-1891
Edmonton Griesbach,MP,Kerry Diotte,Kerry,Diotte,,Conservative,Kerry.Diotte@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/DiotteKerry_CPC.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Kerry-Diotte(89150),http://kerrydiotte.com,,,https://twitter.com/KerryDiotte,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-3821,1 613 992-6898,constituency,"10212 - 127th Avenue NW (Main Office)
Suite 102
Edmonton AB  T5E 0B8",1 780 495-3261,1 780 495-5142
Edmonton Manning,MP,Ziad Aboultaif,Ziad,Aboultaif,,Conservative,Ziad.Aboultaif@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/AboultaifZiad_CPC.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Ziad-Aboultaif(89156),http://ziadaboultaif.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-0946,1 613 992-0973,constituency,"8119 - 160 Avenue (Main Office)
Suite 204A
Edmonton AB  T5Z 0G3",1 780 822-1540,1 780 822-1544
Edmonton Mill Woods,MP,Amarjeet Sohi,Amarjeet,Sohi,,Liberal,Amarjeet.Sohi@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/SohiAmarjeet_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Amarjeet-Sohi(89163),http://amarjeetsohi.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-1013,1 613 992-1026,constituency,"9225 - 28th Avenue (Main Office)

Edmonton AB  T6N 1N1",1 780 497-3524,1 780 497-3511
Edmonton Riverbend,MP,Matt Jeneroux,Matt,Jeneroux,,Conservative,Matt.Jeneroux@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/JenerouxMatt_CPC.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Matt-Jeneroux(89167),http://mattjeneroux.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-3594,1 613 992-3616,constituency,"596 Riverbend Square (Main Office)
Suite 204
Edmonton AB  T6R 2E3",1 780 495-4351,1 780 495-4485
Edmonton Strathcona,MP,Linda Duncan,Linda,Duncan,,NDP,linda.duncan@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/DuncanLinda_NDP.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Linda-Duncan(35873),http://lindaduncanmp.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-7325,1 613 995-5342,constituency,"10049 - 81st Avenue (Main Office)

Edmonton AB  T6E 1W7",1 780 495-8404,1 780 495-8403
